state,Location,Lat,Long,Intersting 
AK,Nondalton,60.030837,-154.731675,4
AK,Butte,61.613814,-149.065323,27
AK,Pedro Bay,59.92238,-153.821856,18
AK,Perryville,55.945289,-159.259333,5
AK,Pilot Point,57.595193,-157.449272,11
AK,Pilot Station,61.946159,-162.874716,26
AK,Platinum,58.63364,-162.043201,18
AK,Port Alsworth,60.636416,-154.433803,29
AK,Wasilla,61.592349,-149.395875,27
AK,Quinhagak,59.738057,-161.874938,14
AK,Red Devil,61.735389,-157.195969,19
AK,Russian Mission,61.591302,-161.558413,23
AK,Saint Marys,62.054106,-163.205263,1
AK,Saint Michael,63.47759,-162.109141,17
AK,Saint Paul Islan,57.178697,-170.293408,19
AK,Sand Point,55.319236,-160.491435,9
AK,Scammon Bay,61.845019,-165.581945,26
AK,Seward,60.132874,-149.39849,18
AK,Shageluk,62.661092,-159.52816,8
AK,Sleetmute,61.634555,-157.118284,26
AK,Soldotna,60.481778,-151.13582,27
AK,South Naknek,58.736221,-156.850289,25
AK,Stebbins,63.478468,-162.227355,20
AK,Sterling,60.520373,-150.849792,19
AK,Talkeetna,62.260516,-150.110097,24
AK,Tuluksak,61.108848,-160.938924,30
AK,Tununak,60.539322,-165.097464,29
AK,Tyonek,61.117929,-151.348495,23
AK,Trapper Creek,61.441361,-150.284455,10
AK,Unalakleet,63.883478,-160.788365,8
AK,Unalaska,53.887114,-166.519855,1
AK,Valdez,60.895044,-146.195628,27
AK,Wasilla,61.578032,-149.533003,20
AK,Willow,61.771511,-150.188891,23
AK,Yakutat,59.620211,-139.778858,17
AK,Nikolai,63.001603,-154.381247,3
AK,Dutch Harbor,53.362757,-167.510656,10
AK,Coldfoot,64.840238,-147.710431,11
AK,Eielson Afb,64.67352,-147.08051,20
AK,Fort Wainwright,64.828303,-147.655673,12
AK,Clear,64.418121,-149.139885,6
AK,North Pole,64.78049,-147.369353,12
AK,Fairbanks,64.85437,-147.846917,3
AK,Fairbanks,64.910879,-147.510479,21
AK,Salcha,64.50905,-146.952974,23
AK,Allakaket,66.543197,-152.712155,21
AK,Anaktuvuk Pass,68.11878,-151.679005,19
AK,Arctic Village,68.077395,-145.423115,2
AK,Barrow,71.234637,-156.817409,10
AK,Beaver,66.33883,-147.279803,7
AK,Bettles Field,67.100495,-151.062414,19
AK,Buckland,65.981052,-161.131676,28
AK,Cantwell,63.395458,-148.89735,27
AK,Central,65.468058,-144.74886,17
AK,Circle,65.824542,-144.08262,14
AK,Prudhoe Bay,70.070057,-148.559636,15
AK,Deering,66.062265,-162.711951,12
AK,Dot Lake,64.005426,-145.613611,17
AK,Elim,64.621662,-162.260371,27
AK,Fort Yukon,66.520744,-145.306439,6
AK,Galena,64.760784,-156.797701,11
AK,Gambell,63.776555,-171.701685,29
AK,Healy,63.917123,-149.011128,1
AK,Anderson,64.300693,-149.1718,10
AK,Hughes,66.038246,-154.26443,2
AK,Huslia,65.689918,-156.291976,14
AK,Kaktovik,70.042889,-143.631329,18
AK,Kaltag,64.330452,-158.724251,17
AK,Kiana,67.18026,-158.152204,21
AK,Kivalina,67.665859,-163.733617,11
AK,Kobuk,66.912253,-157.066864,11
AK,Kotzebue,66.846459,-162.126493,19
AK,Koyuk,64.931668,-161.149957,5
AK,Denali National,63.516075,-149.539532,11
AK,Manley Hot Sprin,65.02058,-150.573267,22
AK,Lake Minchumina,63.903884,-152.430081,23
AK,Minto,65.058399,-149.691186,27
AK,Point Lay,69.705626,-162.906148,23
AK,Nenana,64.557656,-149.086744,25
AK,Noatak,66.97553,-160.509453,16
AK,Golovin,64.505775,-165.310667,8
AK,Noorvik,66.836353,-161.044132,30
AK,Nulato,64.778024,-157.991353,4
AK,Point Hope,68.312058,-166.72618,29
AK,Rampart,65.383627,-150.011201,27
AK,Ruby,64.720062,-155.503872,9
AK,Savoonga,63.679737,-170.470908,5
AK,Selawik,65.713537,-158.534287,4
AK,Shaktoolik,64.375498,-161.174589,3
AK,Shishmaref,66.230562,-166.137276,1
AK,Shungnak,66.958141,-157.613496,1
AK,Stevens Village,65.995894,-149.118286,26
AK,Tanana,65.156483,-152.103747,19
AK,Teller,65.240164,-166.3833,14
AK,Border,63.435022,-142.523046,19
AK,Venetie,67.010446,-146.413723,27
AK,Wainwright,70.620064,-160.012532,26
AK,Wales,65.688212,-168.520521,16
AK,White Mountain,64.702791,-163.42185,29
AK,Brevig Mission,65.334187,-166.478578,8
AK,Ambler,67.46951,-156.455652,3
AK,Chalkyitsik,66.719,-143.638121,14
AK,Nuiqsut,70.192737,-150.997119,24
AK,Juneau,58.362767,-134.529429,26
AK,Angoon,57.569832,-134.371052,2
AK,Douglas,58.275597,-134.395041,24
AK,Gustavus,58.42835,-135.761542,16
AK,Haines,59.251886,-135.542032,11
AK,Hoonah,58.032237,-135.558435,9
AK,Petersburg,56.827134,-133.160683,10
AK,Sitka,57.051436,-135.316569,2
AK,Skagway,59.468471,-135.301794,9
AK,Ketchikan,55.372028,-131.683175,5
AK,Thorne Bay,55.66086,-132.513815,29
AK,Craig,55.47317,-133.117081,6
AK,Hydaburg,55.137406,-132.633175,22
AK,Hyder,55.925867,-130.124915,13
AK,Klawock,55.552611,-133.055503,21
AK,Metlakatla,55.121491,-131.579001,3
AK,Point Baker,56.307858,-133.376372,25
AK,Wrangell,56.433524,-132.352918,25
AK,Ketchikan,55.942471,-133.18479,27
AZ,Phoenix,33.451095,-112.077428,81
AZ,Phoenix,33.455708,-112.068584,5
AZ,Phoenix,33.465016,-112.047357,21
AZ,Phoenix,33.452298,-112.089326,13
AZ,Phoenix,33.466457,-111.998381,14
AZ,Phoenix,33.456373,-112.128368,5
AZ,Phoenix,33.509744,-112.067816,10
AZ,Phoenix,33.508493,-112.082657,14
AZ,Phoenix,33.510263,-112.05557,27
AZ,Phoenix,33.508164,-112.101064,2
AZ,Phoenix,33.502117,-112.030496,2
AZ,Phoenix,33.515263,-112.121232,23
AZ,Phoenix,33.495796,-111.988259,16
AZ,Phoenix,33.512284,-112.141681,2
AZ,Phoenix,33.562281,-112.055888,5
AZ,Phoenix,33.559965,-112.092686,15
AZ,Phoenix,33.631513,-112.052008,20
AZ,Phoenix,33.632383,-112.111838,16
AZ,Phoenix,33.661664,-112.036956,8
AZ,New River Stage,33.667157,-112.102723,21
AZ,Phoenix,33.585115,-112.008724,27
AZ,Phoenix,33.596133,-112.119913,1
AZ,Phoenix,33.493909,-112.16963,9
AZ,Phoenix,33.623807,-112.004369,11
AZ,Phoenix,33.494426,-112.213185,21
AZ,Phoenix,33.441251,-112.042135,26
AZ,Phoenix,33.472353,-112.183177,28
AZ,Phoenix,33.491278,-112.246763,8
AZ,Phoenix,33.495362,-112.288573,13
AZ,Phoenix,33.390475,-112.03126,17
AZ,Phoenix,33.388882,-112.095437,23
AZ,Phoenix,33.449056,-112.197245,28
AZ,Phoenix,33.329124,-111.9943,28
AZ,Phoenix,33.559113,-112.133168,20
AZ,Mesa,33.43174,-111.846931,16
AZ,Mesa,33.385095,-111.872429,30
AZ,Mesa,33.436952,-111.805697,10
AZ,Mesa,33.399168,-111.789554,1
AZ,Mesa,33.43685,-111.712939,10
AZ,Mesa,33.402603,-111.724223,24
AZ,Mesa,33.432073,-111.64256,2
AZ,Mesa,33.398416,-111.651297,6
AZ,Mesa,33.38867,-111.842757,7
AZ,Mesa,33.436688,-111.773114,1
AZ,Gold Canyon,33.360787,-111.51331,9
AZ,Apache Junction,33.415211,-111.571818,29
AZ,Eleven Mile Corn,32.892667,-111.756093,18
AZ,Chandler,33.330091,-111.863156,12
AZ,Chandler,33.310505,-111.823881,4
AZ,Chandler,33.30917,-111.919827,14
AZ,Coolidge,32.957399,-111.534378,18
AZ,Eloy,32.750929,-111.583275,25
AZ,Florence,32.996881,-111.361234,9
AZ,Gilbert,33.352746,-111.780876,2
AZ,Higley,33.302382,-111.696926,10
AZ,Kearny,33.059443,-110.91227,16
AZ,Mobile,32.987379,-112.075228,25
AZ,Williams Afb,33.310289,-111.668801,1
AZ,Arizona Boys Ran,33.238577,-111.643596,25
AZ,Sacaton,33.097699,-111.775162,17
AZ,Sun Lakes,33.223056,-111.866899,19
AZ,Chandler,33.241384,-111.774486,24
AZ,Scottsdale,33.521767,-111.904926,24
AZ,Scottsdale,33.493559,-111.916697,10
AZ,Paradise Valley,33.549439,-111.956546,25
AZ,Scottsdale,33.616476,-111.955422,15
AZ,Scottsdale,33.696801,-111.889213,10
AZ,Scottsdale,33.485793,-111.85333,22
AZ,Scottsdale,33.46693,-111.915129,9
AZ,Scottsdale,33.564747,-111.893067,24
AZ,Scottsdale,33.587943,-111.840438,10
AZ,Scottsdale,33.601323,-111.88671,9
AZ,Scottsdale,33.77524,-111.779135,7
AZ,Fort Mcdowell,33.611807,-111.68062,21
AZ,Fountain Hills,33.608489,-111.723685,13
AZ,Stanfield,32.882321,-111.965987,4
AZ,Superior,33.288716,-111.09846,18
AZ,Tempe,33.422675,-111.926144,19
AZ,Tempe,33.391669,-111.924896,1
AZ,Tempe,33.366524,-111.93122,5
AZ,Tempe,33.336302,-111.919696,8
AZ,Winkelman,33.00572,-110.772682,28
AZ,Glendale,33.531122,-112.176703,23
AZ,Glendale,33.567487,-112.175289,3
AZ,Glendale,33.526215,-112.214937,30
AZ,Glendale,33.594289,-112.174575,12
AZ,Glendale,33.529103,-112.248232,11
AZ,Glendale,33.623882,-112.177563,7
AZ,Luke Afb,33.534879,-112.326735,4
AZ,Glendale,33.653924,-112.169391,28
AZ,Luke Afb,33.539993,-112.356186,28
AZ,Glendale,33.704726,-112.164131,29
AZ,Why,32.373485,-112.858681,26
AZ,Arlington,33.313317,-112.789058,26
AZ,Avondale,33.432114,-112.343754,2
AZ,Rock Springs,34.073197,-112.130956,25
AZ,Buckeye,33.38896,-112.607728,22
AZ,Cibola,33.614886,-114.512204,15
AZ,Cave Creek,33.821896,-112.015106,27
AZ,Congress,34.176425,-112.76801,22
AZ,Dateland,32.867886,-113.463126,15
AZ,El Mirage,33.608153,-112.324147,22
AZ,Gila Bend,32.93059,-112.746832,2
AZ,Goodyear,33.436809,-112.383385,7
AZ,Laveen,33.343572,-112.171618,1
AZ,Litchfield Park,33.494127,-112.380497,18
AZ,Morristown,33.772993,-112.548331,28
AZ,Palo Verde,33.34848,-112.646662,6
AZ,Empire Landing,34.0254,-114.266342,24
AZ,Peoria,33.576135,-112.234424,18
AZ,Roll,32.936635,-113.564287,17
AZ,Salome,33.748141,-113.571459,15
AZ,Somerton,32.563398,-114.7127,21
AZ,Sun City,33.606104,-112.279701,23
AZ,Tolleson,33.434686,-112.277444,5
AZ,Tonopah,33.422797,-112.952785,20
AZ,Waddell,33.567285,-112.43869,6
AZ,Wellton,32.749251,-114.176616,19
AZ,Wittmann,33.726425,-112.446578,30
AZ,Yarnell,34.414076,-112.62166,4
AZ,Youngtown,33.590751,-112.301305,4
AZ,Yuma,32.701507,-114.642362,27
AZ,Yuma Proving Gro,32.671352,-114.548633,3
AZ,Sun City,33.658756,-112.321397,17
AZ,Surprise,33.630028,-112.33143,1
AZ,Sun City West,33.662576,-112.255434,16
AZ,Peoria,33.604761,-112.223723,3
AZ,Peoria,33.63083,-112.207177,10
AZ,Wickenburg,33.911282,-112.738973,2
AZ,Globe,33.402426,-110.789247,6
AZ,Bylas,33.126549,-110.11702,30
AZ,Clifton,33.132343,-109.246199,10
AZ,Franklin,32.793976,-109.129575,25
AZ,Eden,33.028629,-109.953682,26
AZ,Miami,33.431928,-110.881182,20
AZ,Morenci,33.043593,-109.311517,6
AZ,Payson,34.219779,-111.287774,28
AZ,Peridot,33.478874,-110.37252,27
AZ,Pima,32.909661,-109.856009,10
AZ,Strawberry,34.390915,-111.473483,17
AZ,Roosevelt,33.635753,-110.974884,25
AZ,Safford,32.829491,-109.626641,13
AZ,San Carlos,33.310643,-110.395323,25
AZ,Thatcher,32.819902,-109.730245,19
AZ,Benson,31.98826,-110.294113,13
AZ,Bisbee,31.408557,-109.911736,26
AZ,Cochise,32.097891,-109.92393,14
AZ,Douglas,31.35111,-109.544698,11
AZ,Elfrida,31.713891,-109.619277,12
AZ,Elgin,31.66002,-110.611403,10
AZ,Fort Huachuca,31.558735,-110.344131,20
AZ,Green Valley,31.854271,-111.000253,30
AZ,Hereford,31.403545,-110.204728,14
AZ,Huachuca City,31.663896,-110.333414,24
AZ,Mc Neal,31.502969,-109.630971,14
AZ,Mammoth,32.723875,-110.643961,21
AZ,Nogales,31.376969,-110.943508,20
AZ,Oracle,32.600506,-110.796126,11
AZ,Patagonia,31.535317,-110.696774,9
AZ,Pearce,31.966608,-109.795032,26
AZ,Sahuarita,31.945169,-111.000154,24
AZ,Saint David,31.897251,-110.215377,15
AZ,San Manuel,32.695831,-110.656788,28
AZ,Portal,32.208167,-109.367152,3
AZ,Pisinemo,32.031572,-111.922207,19
AZ,Sierra Vista,31.536467,-110.266565,23
AZ,Sonoita,31.866154,-110.724418,27
AZ,Tombstone,31.721598,-110.058449,17
AZ,Amado,31.594194,-111.039693,22
AZ,Vail,32.035926,-110.88375,26
AZ,Willcox,32.372977,-109.863111,29
AZ,Amado,31.643759,-111.072233,18
AZ,Marana,32.404749,-111.273621,4
AZ,Tucson,32.213873,-110.969445,2
AZ,Casas Adobes,32.329175,-110.984593,26
AZ,Tucson,32.269088,-110.984536,2
AZ,Tucson,32.139172,-110.945127,26
AZ,Tucson,32.179989,-110.869283,10
AZ,Tucson,32.213813,-110.824046,29
AZ,Tucson,32.212729,-110.882892,26
AZ,Tucson,32.250043,-110.886919,1
AZ,Tucson,32.194065,-110.973896,10
AZ,Tucson,32.170657,-110.971891,30
AZ,Tucson,32.269213,-110.834837,5
AZ,Tucson,32.246815,-110.922176,13
AZ,Tucson,32.311154,-110.917882,6
AZ,Tucson,32.247426,-110.949142,5
AZ,Tucson,32.180951,-110.81904,14
AZ,Tucson,32.057796,-111.260758,21
AZ,Tucson,31.667909,-111.317842,18
AZ,Oro Valley,32.431679,-110.954463,23
AZ,Tucson,32.347215,-111.041873,21
AZ,Tucson,32.33655,-111.177071,26
AZ,Tucson,32.243359,-111.017907,28
AZ,Tucson,32.142244,-111.050569,19
AZ,Tucson,32.071142,-110.667337,12
AZ,Tucson,32.214981,-110.775765,3
AZ,Tucson,32.273285,-110.765829,13
AZ,Show Low,34.060117,-110.054633,30
AZ,Alpine,33.827878,-109.12829,30
AZ,Blue,33.651245,-109.06849,1
AZ,Concho,34.445787,-109.674096,30
AZ,Eagar,33.954571,-109.246933,24
AZ,Heber,34.4163,-110.568647,15
AZ,Lakeside,34.166224,-109.986878,11
AZ,Pinetop,34.117459,-109.919668,26
AZ,Saint Johns,34.501008,-109.379617,10
AZ,Snowflake,34.495859,-110.080742,27
AZ,Springerville,34.119333,-109.304066,19
AZ,Flagstaff,35.185911,-111.661979,12
AZ,Flagstaff,35.225736,-111.574109,6
AZ,Colorado City,36.976266,-112.952427,5
AZ,Fredonia,36.904397,-112.497864,21
AZ,Holbrook,34.908451,-110.143412,7
AZ,Hotevilla,36.211141,-110.566107,14
AZ,Kayenta,36.688327,-110.265229,9
AZ,Keams Canyon,35.808206,-110.284461,16
AZ,Leupp,35.336528,-110.992651,6
AZ,Marble Canyon,36.956943,-111.558166,14
AZ,Mormon Lake,34.916896,-111.454914,20
AZ,Kykotsmovi Villa,35.579084,-110.368805,16
AZ,Greenehaven,36.896625,-111.43847,20
AZ,Polacca,35.811812,-110.51114,6
AZ,Second Mesa,35.903782,-110.6472,3
AZ,Tonalea,35.934555,-110.882042,8
AZ,Tuba City,36.103729,-111.268566,25
AZ,Williams,35.543398,-112.17075,24
AZ,Winslow,35.16078,-110.511382,21
AZ,Kaibito,36.484798,-111.136973,3
AZ,Shonto,36.61594,-110.647743,27
AZ,Prescott,34.629909,-113.022459,12
AZ,Groom Creek,34.558577,-112.473459,7
AZ,Prescott Valley,34.601934,-112.326378,9
AZ,Ash Fork,35.214998,-112.502681,3
AZ,Bagdad,34.578484,-113.175535,19
AZ,Camp Verde,34.569733,-111.855131,30
AZ,Chino Valley,34.775739,-112.473099,26
AZ,Clarkdale,34.747793,-112.033417,2
AZ,Cornville,34.725593,-111.908556,9
AZ,Cottonwood,34.705547,-112.009099,13
AZ,Dewey,34.536753,-112.256665,8
AZ,Kirkland,34.454149,-112.896641,28
AZ,Mayer,34.365535,-112.129551,13
AZ,Paulden,35.03129,-112.544105,20
AZ,Rimrock,34.63799,-111.784222,25
AZ,Sedona,34.826645,-111.750627,5
AZ,Seligman,35.321246,-112.954805,20
AZ,Crown King,34.224062,-112.333971,28
AZ,Kingman,35.258379,-114.05689,2
AZ,Desert Hills,34.492879,-114.308083,30
AZ,Hualapai,35.540732,-113.295324,15
AZ,Bullhead City,35.014832,-114.588816,18
AZ,Littlefield,36.866524,-113.913693,8
AZ,Peach Springs,35.537795,-113.420199,3
AZ,Supai,36.224157,-112.693212,24
AZ,Topock,34.778388,-114.481666,17
AZ,Mohave Valley,34.892942,-114.595115,29
AZ,Dolan Springs,35.774789,-114.547771,16
AZ,Bullhead City,35.106001,-114.594737,29
AZ,Meadview,35.813733,-114.327696,9
AZ,Chambers,35.143044,-109.37389,6
AZ,Chinle,36.130367,-109.603693,13
AZ,Ganado,35.651844,-109.283168,10
AZ,Lukachukai,36.418111,-109.244614,30
AZ,Navajo,34.817202,-109.396217,17
AZ,Pinon,36.100243,-110.221077,10
AZ,Teec Nos Pos,36.779694,-109.359039,30
AZ,Dennehotso,36.777286,-109.861001,27
AZ,Many Farms,36.408259,-109.634021,18
AZ,Tsaile,36.307075,-109.217627,20
AR,North Cedar,34.215405,-91.995812,27
AR,Dollarway,34.257001,-92.089718,30
AR,Pine Bluff,34.189745,-92.044786,12
AR,Arkansas City,33.614328,-91.232529,1
AR,Banks,33.549665,-92.260386,15
AR,North,33.152369,-91.959152,17
AR,Dermott,33.524054,-91.439391,12
AR,Dumas,33.892102,-91.486056,8
AR,Eudora,33.12135,-91.271552,2
AR,Fountain Hill,33.342951,-91.835627,12
AR,Gould,34.034503,-91.576798,17
AR,Tamo,34.030484,-91.67082,2
AR,Hamburg,33.2058,-91.802265,9
AR,Ingalls,33.422207,-92.127714,3
AR,Jersey,33.388914,-92.296613,24
AR,Kingsland,33.86002,-92.301415,5
AR,Lake Village,33.327408,-91.282487,3
AR,Mc Gehee,33.62971,-91.392781,6
AR,Monticello,33.624951,-91.794845,11
AR,Montrose,33.307516,-91.522776,19
AR,New Edinburg,33.758846,-92.193909,4
AR,Parkdale,33.121267,-91.542793,11
AR,Pickens,33.807923,-91.39157,21
AR,Portland,33.231773,-91.513935,27
AR,Rison,33.945325,-92.118762,24
AR,Rohwer,33.616003,-91.205124,27
AR,Star City,33.940528,-91.865343,24
AR,Reed,33.67479,-91.520287,21
AR,Warren,33.613983,-92.077824,4
AR,Watson,33.890737,-91.281455,26
AR,Wilmar,33.621296,-91.925697,17
AR,Wilmot,33.057557,-91.572283,5
AR,Winchester,33.752039,-91.543059,26
AR,Yorktown,34.017166,-91.796472,15
AR,East Camden,33.575866,-92.833386,1
AR,Bearden,33.729797,-92.61802,13
AR,Bluff City,33.698191,-93.186811,30
AR,Carthage,34.063625,-92.62623,8
AR,Reader,33.700148,-93.018716,10
AR,El Dorado,33.20735,-92.662856,2
AR,Emerson,33.089054,-93.198699,12
AR,Fordyce,33.817648,-92.422475,1
AR,Gurdon,33.912493,-93.141691,4
AR,Hampton,33.537613,-92.52951,4
AR,Harrell,33.510865,-92.391243,20
AR,Huttig,33.045888,-92.194153,6
AR,Ivan,33.902984,-92.439406,25
AR,Junction City,33.043965,-92.684254,27
AR,Louann,33.411744,-92.782759,21
AR,Mc Neil,33.36222,-93.193006,5
AR,Magnolia,33.264678,-93.239153,18
AR,Mount Holly,33.308534,-92.944265,4
AR,Norphlet,33.309619,-92.657619,30
AR,Smackover,33.339831,-92.74425,25
AR,Manning,33.902989,-92.810984,17
AR,Stephens,33.455044,-93.021391,8
AR,Strong,33.119526,-92.362104,16
AR,Thornton,33.767694,-92.468299,1
AR,Tinsman,33.643436,-92.382192,23
AR,Village,33.281849,-93.046404,4
AR,Waldo,33.360017,-93.294915,19
AR,Perrytown,33.656645,-93.590305,6
AR,Ashdown,33.678711,-94.135102,12
AR,Blevins,33.875468,-93.536035,12
AR,Bradley,33.106963,-93.627496,25
AR,Buckner,33.375323,-93.446998,25
AR,Cale,33.616403,-93.26497,8
AR,Columbus,33.745108,-93.85588,2
AR,De Queen,34.044206,-94.338559,2
AR,Dierks,34.13232,-94.015243,14
AR,Doddridge,33.105448,-93.954307,16
AR,Emmet,33.692896,-93.423242,29
AR,Foreman,33.71759,-94.388108,22
AR,Fouke,33.302476,-93.900953,29
AR,Fulton,33.629876,-93.808562,14
AR,Garland City,33.335161,-93.731624,15
AR,Gillham,34.157003,-94.316497,25
AR,Horatio,33.939221,-94.295942,30
AR,Lewisville,33.373603,-93.595258,3
AR,Lockesburg,33.930553,-94.127588,16
AR,Mc Caskill,33.923042,-93.626605,14
AR,Mineral Springs,33.863852,-93.918828,7
AR,Nashville,33.957646,-93.870709,1
AR,Ogden,33.585706,-94.027826,10
AR,Ozan,33.902775,-93.771443,6
AR,Prescott,33.804029,-93.372544,8
AR,Rosston,33.561693,-93.303891,18
AR,Saratoga,33.759883,-93.876723,21
AR,Stamps,33.356877,-93.501307,5
AR,Taylor,33.107957,-93.446019,27
AR,Washington,33.754596,-93.673529,27
AR,Willisville,33.484731,-93.31212,17
AR,Wilton,33.734794,-94.135746,4
AR,Winthrop,33.858321,-94.395174,13
AR,Lake Catherine,34.501475,-93.026024,11
AR,Hot Springs Vill,34.65862,-93.006386,9
AR,Lake Hamilton,34.473304,-93.109177,21
AR,Amity,34.259362,-93.420551,20
AR,Antoine,34.028296,-93.437169,27
AR,Arkadelphia,34.11525,-93.068989,7
AR,Bismarck,34.311033,-93.187236,26
AR,Blakely,34.703957,-93.063509,22
AR,Bonnerdale,34.349751,-93.319415,12
AR,Caddo Gap,34.397579,-93.586376,8
AR,Cove,34.419159,-94.39234,25
AR,Delight,34.023772,-93.524666,2
AR,Donaldson,34.221221,-92.909384,19
AR,Friendship,34.241225,-92.980393,3
AR,Glenwood,34.319207,-93.555881,7
AR,Grannis,34.237021,-94.3255,6
AR,Hatfield,34.487703,-94.371397,24
AR,Jessieville,34.693729,-93.196318,23
AR,Kirby,34.255153,-93.616716,8
AR,Langley,34.314035,-93.850942,16
AR,Mena,34.581435,-94.220984,27
AR,Buckville,34.577182,-93.160041,21
AR,Mount Ida,34.561194,-93.574904,19
AR,Murfreesboro,34.101734,-93.710903,18
AR,Newhope,34.227347,-93.890487,5
AR,Norman,34.459633,-93.674304,5
AR,Oden,34.611292,-93.821103,8
AR,Okolona,34.055138,-93.289679,18
AR,Pearcy,34.435092,-93.242015,6
AR,Pencil Bluff,34.639946,-93.742947,20
AR,Royal,34.515049,-93.289734,26
AR,Sims,34.646181,-93.674071,3
AR,Story,34.668695,-93.537587,18
AR,Umpire,34.292129,-94.031377,21
AR,Vandervoort,34.379535,-94.369788,25
AR,Wickes,34.308806,-94.340257,9
AR,Adona,35.046956,-92.903325,5
AR,Alexander,34.631266,-92.472673,10
AR,Almyra,34.41459,-91.430992,10
AR,Altheimer,34.306168,-91.828916,30
AR,Amagon,35.561559,-91.079636,4
AR,Augusta,35.278806,-91.352653,30
AR,Austin,35.028369,-91.959398,16
AR,Bald Knob,35.311331,-91.550197,22
AR,Bauxite,34.545537,-92.360531,28
AR,Beebe,35.093743,-91.907449,1
AR,Bee Branch,35.423367,-92.408523,15
AR,Beedeville,35.420267,-91.106371,6
AR,Benton,34.580087,-92.595241,16
AR,Bigelow,34.984659,-92.630842,10
AR,Biscoe,34.833706,-91.490028,2
AR,Bradford,35.427655,-91.518973,29
AR,Brinkley,34.878124,-91.188596,23
AR,Bryant,34.606786,-92.492015,20
AR,Cabot,34.945724,-92.031771,23
AR,Carlisle,34.793291,-91.745929,28
AR,Casa,35.032168,-93.047005,4
AR,Casscoe,34.473625,-91.324798,13
AR,Center Ridge,35.398063,-92.558167,16
AR,Choctaw,35.523528,-92.426412,4
AR,Clarendon,34.660138,-91.256426,19
AR,Cleveland,35.358328,-92.712821,2
AR,Clinton,35.604537,-92.475825,20
AR,Conway,35.084199,-92.423574,21
AR,Cotton Plant,35.017827,-91.229043,12
AR,Crocketts Bluff,34.425272,-91.232079,23
AR,Twin Groves,35.291042,-92.432952,30
AR,Des Arc,34.97507,-91.511342,9
AR,De Valls Bluff,34.744704,-91.498218,17
AR,De Witt,34.285312,-91.333627,28
AR,Edgemont,35.623006,-92.199471,2
AR,El Paso,35.114176,-92.090076,29
AR,England,34.557458,-91.948422,12
AR,Enola,35.208705,-92.212328,12
AR,Ethel,34.243525,-91.139839,3
AR,Fox,35.768208,-92.304266,1
AR,Garner,35.130305,-91.742884,16
AR,Gillett,34.121838,-91.380048,17
AR,Grapevine,34.130893,-92.310944,26
AR,Greenbrier,35.229547,-92.357792,9
AR,Griffithville,35.114383,-91.624234,28
AR,Guy,35.318487,-92.331539,11
AR,Hattieville,35.290713,-92.778317,10
AR,Hazen,34.783833,-91.576699,29
AR,Hensley,34.591133,-92.214019,14
AR,Hickory Plains,34.978642,-91.750844,27
AR,Greers Ferry,35.549812,-92.182284,14
AR,Higginson,35.188254,-91.71828,24
AR,Holly Grove,34.599294,-91.184376,7
AR,Houston,35.036209,-92.691319,24
AR,Humnoke,34.541896,-91.756616,7
AR,Humphrey,34.403387,-91.67896,30
AR,Gravel Ridge,34.881985,-92.130435,1
AR,Jefferson,34.355285,-92.148574,20
AR,Jerusalem,35.37975,-92.813886,20
AR,Judsonia,35.324954,-91.649087,25
AR,Kensett,35.229939,-91.669672,6
AR,Keo,34.604072,-92.007844,22
AR,Leola,34.185605,-92.597865,1
AR,Lonoke,34.783162,-91.921367,24
AR,Lonsdale,34.556203,-92.834034,16
AR,Mc Crory,35.247292,-91.179327,7
AR,Mc Rae,35.11322,-91.821551,8
AR,Shannon Hills,34.621756,-92.384618,13
AR,Malvern,34.355715,-92.829162,14
AR,Jones Mills,34.453624,-92.861975,26
AR,Mayflower,34.966853,-92.400102,14
AR,Morrilton,35.169227,-92.735436,30
AR,Mount Vernon,35.260613,-92.137334,3
AR,Newport,35.598823,-91.257064,25
AR,Maumelle,34.849085,-92.405892,25
AR,North Little Roc,34.766974,-92.265376,27
AR,Sherwood,34.807629,-92.237359,19
AR,North Little Roc,34.776305,-92.194604,29
AR,Camp Joseph T Ro,34.821598,-92.307875,11
AR,North Little Roc,34.859292,-92.214169,7
AR,Pangburn,35.421583,-91.795971,26
AR,Paron,34.785289,-92.748176,30
AR,Perry,35.042732,-92.787976,23
AR,Perryville,34.970096,-92.847171,20
AR,Plumerville,35.157466,-92.620435,15
